             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          10499163   general  dop5_81 cdossan2  R   16:48:27      1 c094
          10499164   general  dop5_91 cdossan2  R   16:48:27      1 c080
          10499165   general  dop5_92 cdossan2  R   16:48:27      1 c080
          10499166   general  dop5_93 cdossan2  R   16:48:27      1 c080
          10498165   general 1tau-non   dsaha3  R   21:36:23      1 g021
          10497705   general   run.sh kacostaz  R   23:12:50      1 c067
          10491321   general runfile1  rmathez  R 2-00:41:44      1 c095
          10496484   general ubq_test ssotodi2  R 1-14:25:27      1 g010
          10509482   general ood-jupy peichenw  R      26:32      1 c043
          10494599   general ubq_test mlangel2  R 1-18:45:12      1 g015
          10490801   general 1_u_100_ ibaranow  R 2-10:40:17      1 c040
          10490802   general 1_c_100_ ibaranow  R 2-10:40:17      1 c057
          10490803   general 1_u_120_ ibaranow  R 2-10:40:17      1 c095
          10490804   general 1_c_120_ ibaranow  R 2-10:40:17      1 c037
          10490805   general 1_u_140_ ibaranow  R 2-10:40:17      1 c037
          10490806   general 1_c_140_ ibaranow  R 2-10:40:17      1 c055
          10490807   general 1_u_160_ ibaranow  R 2-10:40:17      1 c055
          10490808   general 1_c_160_ ibaranow  R 2-10:40:17      1 c055
          10490809   general 1_u_180_ ibaranow  R 2-10:40:17      1 c060
          10490810   general 1_c_180_ ibaranow  R 2-10:40:17      1 c060
          10490811   general 1_u_200_ ibaranow  R 2-10:40:17      1 c060
          10490812   general 1_c_200_ ibaranow  R 2-10:40:17      1 c047
          10490813   general 1_u_220_ ibaranow  R 2-10:40:17      1 c047
          10490814   general 1_c_220_ ibaranow  R 2-10:40:17      1 c047
          10490815   general 1_u_240_ ibaranow  R 2-10:40:17      1 c047
          10490816   general 1_c_240_ ibaranow  R 2-10:40:17      1 c093
          10490818   general 1_u_260_ ibaranow  R 2-10:40:17      1 c092
          10490819   general 1_c_260_ ibaranow  R 2-10:40:17      1 c092
          10490820   general 1_u_280_ ibaranow  R 2-10:40:17      1 c092
          10490821   general 1_c_280_ ibaranow  R 2-10:40:17      1 c092
          10490822   general 1_u_300_ ibaranow  R 2-10:40:17      1 c101
          10490823   general 1_c_300_ ibaranow  R 2-10:40:17      1 c100
          10498540   general ood-jupy oalkhati  R   21:03:34      1 g027
          10498583   general ood-jupy oalkhati  R   21:03:34      1 g035
        10414036_3   general launch_P jzhan613  R 6-21:51:57      1 c057
        10414036_1   general launch_P jzhan613  R 6-21:53:06      1 c062
        10414036_2   general launch_P jzhan613  R 6-21:53:06      1 c083
       10414036_16   general launch_P jzhan613  R 6-21:41:26      1 c079
       10414036_18   general launch_P jzhan613  R 6-21:39:02      1 c070
       10414036_17   general launch_P jzhan613  R 6-21:40:15      1 c032
          10471865   general jmp_1103   pcalvo  R 3-20:07:35      1 c068
          10509483   general _interac lmutunga  R      26:32      1 g239
          10509495   general ood-rstu    lvael  R       8:32      1 c016
          10509116   general _interac mmoustao  R    3:01:01      1 c028
       10414036_31   general launch_P jzhan613  R 6-21:19:18      1 c082
       10414036_32   general launch_P jzhan613  R 6-21:19:18      1 c082
       10414036_33   general launch_P jzhan613  R 6-21:19:18      1 c082
          10502908   general mutect2_ nwhowell  R   15:43:14      1 c011
          10509336   general _interac  mgannet  R      46:32      1 g231
          10509335   general _interac  mgannet  R      48:32      1 g231
        10414187_2   general launch_P jzhan613  R 6-21:06:57      1 c018
        10414187_1   general launch_P jzhan613  R 6-21:09:32      1 c021
          10494078   general ood-jupy   rsaha8  R 1-20:03:50      1 g001
          10496796   general ood-virt   slowe8  R   22:43:35      1 fpga01i
       10414036_46   general launch_P jzhan613  R 6-21:04:27      1 c027
       10414036_47   general launch_P jzhan613  R 6-21:04:27      1 c027
       10414036_48   general launch_P jzhan613  R 6-21:04:27      1 c027
          10474318   general jmp_1103   pcalvo  R 3-15:27:35      1 c030
       10414036_61   general launch_P jzhan613  R 6-20:50:08      1 c018
       10414036_62   general launch_P jzhan613  R 6-20:50:08      1 c054
       10414036_63   general launch_P jzhan613  R 6-20:50:08      1 c094
          10509210   general ood-rstu sbaptis7  R    1:51:13      1 c016
          10498601   general OUTER202 nvaughn4  R   21:29:23      1 c006
          10509494   general ood-jupy mmadugod  R       8:32      1 c005
          10494600   general ood-virt aghosh55  R 1-18:43:47      1 g001
          10490911   general ood-jupy vparikh5  R 2-08:20:17      1 g037
          10506681   general   run.sh   ctong9  R    9:29:14      1 c047
          10506689   general   run.sh   ctong9  R    9:21:14      1 c086
          10506685   general   run.sh   ctong9  R    9:23:14      1 c061
          10506692   general   run.sh   ctong9  R    9:19:14      1 c110
          10506694   general   run.sh   ctong9  R    9:19:14      1 c112
          10506695   general   run.sh   ctong9  R    9:19:14      1 c092
          10509333   general      bpp ajbarley  R      52:32      1 c005
          10509486   general     bpp2 ajbarley  R      22:32      1 c016
          10506697   general   run.sh   ctong9  R    9:09:14      1 c076
          10506698   general   run.sh   ctong9  R    9:09:14      1 c076
          10506699   general   run.sh   ctong9  R    9:09:14      1 c093
          10506700   general   run.sh   ctong9  R    9:09:14      1 c093
          10506701   general   run.sh   ctong9  R    9:09:14      1 c105
          10506702   general   run.sh   ctong9  R    9:09:14      1 c105
          10506703   general   run.sh   ctong9  R    9:09:14      1 c105
          10506704   general   run.sh   ctong9  R    9:09:14      1 c079
       10414036_77   general launch_P jzhan613  R 6-20:32:36      1 c089
       10414036_78   general launch_P jzhan613  R 6-20:32:36      1 c091
       10414036_76   general launch_P jzhan613  R 6-20:33:56      1 c094
          10506707   general   run.sh   ctong9  R    9:05:14      1 c079
          10506708   general   run.sh   ctong9  R    9:05:14      1 c080
          10506709   general   run.sh   ctong9  R    9:05:14      1 c080
          10506710   general   run.sh   ctong9  R    9:05:14      1 c052
          10506711   general   run.sh   ctong9  R    9:05:14      1 c053
          10506712   general   run.sh   ctong9  R    9:05:14      1 c054
          10506713   general   run.sh   ctong9  R    9:05:14      1 c049
          10506714   general   run.sh   ctong9  R    9:05:14      1 c049
          10506715   general   run.sh   ctong9  R    9:05:14      1 c050
          10506716   general   run.sh   ctong9  R    9:05:14      1 c050
          10506723   general   run.sh   ctong9  R    8:55:14      1 c051
          10509493   general blm_trai  ylee197  R      12:32      1 g231
          10509496   general alm_trai  ylee197  R       6:32      1 g232
          10509497   general blm_trai  ylee197  R       6:32      1 g232
          10490143   general ADK_SMD_  jacoba1  R 2-11:42:17      1 g038
          10495805   general ood-jupy hmudigon  R 1-16:19:47      1 g042
       10414036_93   general launch_P jzhan613  R 6-20:16:00      1 c020
       10414036_91   general launch_P jzhan613  R 6-20:17:31      1 c035
       10414036_92   general launch_P jzhan613  R 6-20:17:31      1 c035
          10501521   general ood-jupy chaoyuli  R   16:55:14      1 g044
          10496957   general ood-virt nkusumba  R 1-05:58:20      1 g005
          10502330   general ood-virt chaoyuli  R   16:05:14      1 g025
          10500236   general ood-jupy rgolmora  R   18:25:14      1 c006
          10509035   general resnet22 pkadambi  R    6:01:34      1 g014
          10509032   general resnet22 pkadambi  R    6:03:31      1 g023
          10509033   general vit_tiss pkadambi  R    6:03:31      1 g014
          10509034   general vit_pneu pkadambi  R    6:03:31      1 g014
          10508989   general ood-virt sadibha2  R    7:37:14      1 g022
          10509498   general _interac skhand15  R       4:32      2 g[232-233]
          10509141   general _interac   rpevey  R    2:28:59      1 c032
      10414036_106   general launch_P jzhan613  R 6-19:57:03      1 c027
          10509092   general   sbatch   fyguan  R    2:43:55      1 g019
      10414036_108   general launch_P jzhan613  R 6-19:53:46      1 c036
      10414036_107   general launch_P jzhan613  R 6-19:55:24      1 c102
          10498888   general   COARSE  mcano14  R   20:10:30      1 c011
          10494651   general   COARSE  mcano14  R 1-18:03:49      1 c025
      10414036_123   general launch_P jzhan613  R 6-19:41:35      1 c059
      10414036_121   general launch_P jzhan613  R 6-19:43:04      1 c083
      10414036_122   general launch_P jzhan613  R 6-19:43:04      1 c083
          10506622   general 3470_noC   mrline  R    9:09:14      1 g009
          10506629   general 3470_noS   mrline  R    7:35:08      1 g045
          10496649   general ood-jupy skris142  R 1-11:55:47      1 g020
          10509158   general _interac spfeife1  R    2:06:48      1 c009
          10497312   general ood-virt mdbarne4  R   23:52:52      1 c064
          10501103   general iblip.sh shegde23  R   16:59:14      1 g239
          10506749   general   run.sh   ctong9  R    6:43:52      1 c022
          10500197   general NTD-wt-s wyang113  R   18:33:03      1 c010
          10500836   general ood-virt vmulleti  R   18:01:14      1 fpga01a
      10414036_136   general launch_P jzhan613  R 6-18:51:18      1 c111
      10414036_137   general launch_P jzhan613  R 6-18:49:18      1 c087
      10414036_138   general launch_P jzhan613  R 6-18:43:17      1 c089
          10506683   general Test_Sim sgireesh  R    7:35:08      1 g016
          10506750   general   run.sh   ctong9  R    5:38:29      1 c062
          10506751   general   run.sh   ctong9  R    5:40:23      1 c062
          10497701   general ood-jupy dmpowell  R   22:53:35      1 g001
          10498752   general DGX2_scr apotturu  R   20:57:53      4 g[006,008,049-050]
      10414036_152   general launch_P jzhan613  R 6-18:11:36      1 c077
      10414036_153   general launch_P jzhan613  R 6-18:11:36      1 c108
      10414036_151   general launch_P jzhan613  R 6-18:13:36      1 c081
          10498892   general sbatch_l apotturu  R   20:08:47      1 g049
          10498890   general sbatch_s apotturu  R   20:09:16      1 g004
          10506520   general   sbatch jplatacz  R   11:35:14      1 c057
          10506517   general   sbatch jplatacz  R   11:13:13      1 c028
          10470232   general part7.ru crricha5  R 3-16:33:27      1 c021
          10509013   general   dimers   tdiep2  R    6:40:01      1 cg001
          10509014   general   dimers   tdiep2  R    6:38:14      1 g238
          10509012   general   dimers   tdiep2  R    6:41:53      1 cg011
          10494630   general amazon_s snola136  R 1-18:19:49      1 g008
      10414036_166   general launch_P jzhan613  R 6-17:57:36      1 c061
      10414036_167   general launch_P jzhan613  R 6-17:57:36      1 c065
